"x","y","Station_ID","Avg_NO3","X500m.Aspect_fine.tif","X500m.Elevation.tif","X500m.GDP_PT_2010.tif","X500m.PopDensity.tif","X500m.Slope_fine.tif","X500m.SOC_PT.tif","X500m.soil_pH_fine.tif","X500m.SoilTexture_fine.tif","X500m.MaxTemp_WarmMonth.tif","X500m.Mean_diurnal_range.tif","X500m.MinTemp_ColdMonth.tif","X500m.Precipitation_ColdQuarter.tif","X500m.Precipitation_DryMonth.tif","X500m.Precipitation_DryQuarter.tif","X500m.Precipitation_sum.tif","X500m.Precipitation_WarmQuarter.tif","X500m.Precipitation_WetMonth.tif","X500m.Precipitation_WetQuarter.tif","X500m.Srad_avg.tif","X500m.Tavg_avg.tif","X500m.Tmax_avg.tif","X500m.Tmin_avg.tif","Distance_dams","Distance_ocean","Distance_rivers","Distance_urban","MRB_roads","Agri_Natural.tif","Agriculture_naturalVeg.tif","AgroForestry.tif","Annuals_permanents.tif","CLC_PT2006.tif","Complex_patterns.tif","crop_ssnb.tif","et0.tif","forest.tif","FRAC_leaching.tif","FRAC_runoff.tif","Fruit_trees.tif","grass_ssnb.tif","heterogeneous.tif","Natural_grasslands.tif","Non_irrigated.tif","Olive_groves.tif","Pastures.tif","Permanently_irrigated.tif","prec.tif","Rice.tif","Total_leaching_X2005.tif","urban.tif","Vineyards.tif","Water_bodies.tif","wetlands.tif","Actual_permeability.tif","Bulk_density_30cm.tif","DepthImpermeable.tif","Different_aquifer_systs.tif","Dist_to_rivers.tif","DomParentMaterial1.tif","DomParentMaterial2.tif","DomParentMaterial3.tif","DomTexture.tif","Field_capacity_30cm.tif","FieldCapacity.tif","FRAC_clay_30cm.tif","FRAC_sand_30cm.tif","GW_bodies.tif","HydroGeo.tif","HydroGeo_ParMaterial.tif","ks_fao_octop.tif","porosity.tif","Potential_permeability.tif","rast_recharge_gw.tif","Runoff_flow_direction.tif","SecParentMaterial.tif","Slope.tif","SubBS.tif","SubCEC.tif","SubMineralogy.tif","subsurface_DomTexture.tif","surface_DomTexture.tif","ths_fao_octop.tif","TopBS.tif","TopCEC.tif","TopMineralogy.tif","TopOC.tif","water_table.tif","MRB_agri_animal_prod_.tif","MRB_agri_chemical.tif","MRB_agri_processing.tif","MRB_feed_prod.tif","MRB_other_industry.tif","MRB_pig_production.tif","MRB_poultry_production.tif","MRB_slaughters.tif","MRB_wwtp.tif","geometry"
146440,496870,"82/18",418,4.96308660507202,5.52000141143799,1818,0.0978770926594734,1.1570338010788,2.00000023841858,72.4400024414062,3,23,7.88164377212524,6.11358785629272,572.407348632812,22,103.774536132812,1386.47265625,123.884346008301,206.658874511719,572.407348632812,14573.845703125,14.5429153442383,18.4671859741211,10.5821990966797,0.100000001490116,1000,0.200000002980232,500.048706054688,0.632000029087067,0,0,0,0,242,1,158,1075.70446777344,0,0.125,0.0020000000949949,0,0,1,0,0,0,0,0,702.223693847656,0,19.75,0,0,0,0,5,146.839126586914,1,2,500,5,51,510,1,16.3497753143311,0.19885915517807,25.5883197784424,41.5385398864746,52,6,3,1.72870898246765,0.226622968912125,5,6.74943399429321,9.97354602813721,5,1.19644749164581,2,2,2,1,1,0.399055659770966,2,2,2,4,2.20548415184021,0,0,0,10000,10000,0,0,0,0,c(2763998.30702157, 2232322.25533081)
147909,494518,"82/24",128,4.46575355529785,25.7200012207031,1920,1.55362010002136,1,3.3199999332428,66.879997253418,2.99996995925903,23.1893711090088,8.2356653213501,5.62675285339355,575.581726074219,22,102.77278137207,1397.73791503906,122.651847839355,206.197402954102,575.581726074219,14594.2451171875,14.414909362793,18.5957221984863,10.259370803833,0.100000001490116,3000,0.200000002980232,1707.21423339844,0.688000023365021,0,0,0,0,212,0,158,1077.7685546875,0,0.125,0,0,0,0,0,1,0,0,0,697.513671875,0,19.75,0,0,0,0,4.00000143051147,143.920059204102,1,2,2121.3203125,3.23913025856018,33.4967346191406,335.795074462891,1.93315148353577,18.9629383087158,0.361806511878967,24.7978057861328,38.3932037353516,54,5.06684875488281,4.86630296707153,1.64324867725372,0.101681746542454,4.00000143051147,7.5,23.5112724304199,3.64511632919312,1.0214239358902,2,2,2,1.10543298721313,1.93315148353577,0.454370021820068,2,1.06684851646423,2,3.06684851646423,11.8811826705933,0,0,0,10000,5000,0,0,0,10000,c(2764905.53992858, 2229674.54670875)
149800,489120,"96/25",27,3.55776929855347,17.600004196167,1545,0.192079991102219,1.59745037555695,4.51999950408936,56.3600044250488,3,23.3999996185303,8.65833377838135,5.19999980926514,561,20,99,1355,115,197,561,14639.9169921875,14.4416666030884,18.783332824707,10.125,0.100000001490116,2500,0.800000011920929,1000.09741210938,0.815999984741211,1,0,0,0,243,0,0,1086.19958496094,0,0.25,0.00400000018998981,0,-2991,0,0,0,0,0,0,694.345092773438,0,0,0,0,0,0,4,144.60026550293,1,2,500,3,31,311,2,17,0.361806511878967,23.2966690063477,47.8416709899902,52,5,5,1.57800471782684,0.0301958750933409,4,7.5,65.3736343383789,4,1.5309853553772,2,2,2,1,2,0.464898854494095,2,1,2,3,5.93200159072876,0,0,10000,10000,5000,10000,0,0,4917.28515625,c(2765551.46346568, 2223954.16973164)
147970,499460,"82/10",54.7,4.99503087997437,10.6400032043457,110,0.112680524587631,1,2.00000071525574,69.1999969482422,3,23.0771026611328,8.04530906677246,5.92850351333618,584.002380371094,23,104.796699523926,1415.59594726562,127.88786315918,212.516372680664,584.002380371094,14585.876953125,14.4695148468018,18.4964714050293,10.4574117660522,0.100000001490116,2207.10668945312,0.200000002980232,1500.08093261719,0.976000010967255,1,1,0,0,243,0,0,1073.9296875,0,0.25,0,0,-2991,0,0,0,0,0,0,704.586486816406,0,0,0,0,0,0,5,147.843902587891,1,2,0,5,51,510,1,17.632022857666,0.19916445016861,25.3979587554932,37.237476348877,52,6,3,1.79293155670166,0.22357901930809,5,7.5,24.0289516448975,5,1.02794945240021,2,2,2,1,1,0.398925334215164,2,2,2,4,4.75439023971558,0,0,0,10000,10000,0,0,0,0,c(2766054.51658174, 2234480.76752211)
148480,499230,"82/11",184.5,4.03264617919922,20.9199962615967,341,0.336834400892258,1.11252212524414,2.40000033378601,70.120002746582,3,23.1000003814697,8.21666622161865,5.69999980926514,587,23,105,1423,127,213,587,14579.0830078125,14.4250001907349,18.5416660308838,10.3249998092651,0.100000001490116,2914.21362304688,0.200000002980232,1207.18725585938,0.984000027179718,1,1,0,0,243,0,0,1074.77038574219,0,0.25,0,0,-2991,0,0,0,0,0,0,702.864501953125,0,0,0,0,0,0,199.999694824219,147.946350097656,1,2,0,4.86901044845581,49.8210945129395,498.210968017578,1.1309894323349,17.6081466674805,0.22991082072258,24.6050624847412,39.3246269226074,52,5.86901044845581,3.2619788646698,1.77648234367371,0.212875083088875,5,7.5,22.704137802124,4.34505271911621,1.09503662586212,2,2,2,1.1309894323349,1.1309894323349,0.412430346012115,2,1.8690105676651,2,3.86901068687439,7.58930969238281,0,0,0,10000,10000,0,0,0,0,c(2766498.78598682, 2234133.73296987)
146960,499150,"82/12",340,4.47087144851685,5.96000099182129,254,0.0279997754842043,1.00230979919434,2.00000071525574,70.5199966430664,3,23,7.91138792037964,6.12017393112183,579.180725097656,22.9745197296143,104.061180114746,1404.66479492188,127.635162353516,210.43342590332,579.180725097656,14582.35546875,14.5139417648315,18.4669895172119,10.5612783432007,0.100000001490116,1207.10681152344,0.200000002980232,1914.34753417969,0.608000040054321,0,0,0,0,242,1,158,1073.58459472656,0,0.125,0,0,0,1,0,0,0,0,0,705.457092285156,0,19.75,0,0,0,0,5,143.571792602539,1,2,0,5,51,510,1,16.323335647583,0.198850005865097,22.5818042755127,42.800407409668,52,6,3,1.72763574123383,0.221608638763428,5,6.97547388076782,24.1826229095459,5,1.14315676689148,2,2,2,1,1,0.397160828113556,2,2,2,4,1.62182223796844,0,0,0,10000,10000,0,0,0,0,c(2765005.85678992, 2234421.31241369)
147790,498520,"82/14",156,4.59931755065918,14.7199945449829,510,2.11385488510132,1.00463128089905,2,69.8399963378906,3,23.0113906860352,7.95875120162964,6.07722043991089,579.227783203125,22.8861026763916,104.886100769043,1405.32458496094,126.772201538086,210,579.227783203125,14572.4814453125,14.5121574401855,18.480411529541,10.5225114822388,0.100000001490116,2000,0.200000002980232,707.160278320312,0.967999994754791,0,0,0,0,242,0,158,1075.087890625,0,0.125,0,0,0,0,0,0,0,0,1,702.500427246094,0,19.75,0,0,0,0,3.00000309944153,143.388702392578,1,2,0,5,51,510,1,16.6403217315674,0.199578851461411,23.1719226837158,38.880012512207,52,6,3,1.79775369167328,0.208989202976227,3.00000309944153,7.5,21.0767288208008,5,1.09289276599884,2,2,2,1,1,0.399055659770966,2,2,2,4,3.35584998130798,0,0,0,10000,10000,0,0,0,0,c(2765672.48434999, 2233607.09445336)
147360,498410,"82/15",265,3.2614426612854,10.3200006484985,254,0.0291481427848339,1.00002014636993,2,69.8399963378906,3,23.0088024139404,7.94058418273926,6.08239650726318,578.215393066406,22.6847629547119,104.483421325684,1401.62438964844,126.343643188477,209.519683837891,578.215393066406,14573.283203125,14.520094871521,18.4789562225342,10.5423831939697,0.100000001490116,1500,0.200000002980232,1207.18725585938,0.791999995708466,0,0,0,0,242,1,158,1074.94348144531,0,0.125,0,0,0,1,0,0,0,0,0,703.010070800781,0,19.75,0,0,0,0,4.99999952316284,143.549987792969,1,2,0,5,51,510,1,16.3645706176758,0.19885915517807,22.5992679595947,41.1625366210938,52,6,3,1.79634034633636,0.213953077793121,4.99999952316284,7.36014986038208,66.5964279174805,5,1.09074509143829,2,2,2,1,1,0.399055659770966,2,2,2,4,2.13199210166931,0,0,0,10000,10000,0,0,0,0,c(2765230.87172333, 2233603.22118821)
147000,497040,"82/17",79,4.97886419296265,9.63999843597412,417,0.250170201063156,1.00000977516174,2.00000023841858,70.879997253418,3,23,7.9102611541748,6.08843421936035,572.884338378906,22,104,1388.54992675781,123.884346008301,206.884338378906,572.884338378906,14568.765625,14.5352516174316,18.4768333435059,10.5547523498535,0.100000001490116,1414.21362304688,0.200000002980232,1000.05395507812,0.800000011920929,0,0,0,0,242,1,158,1075.80895996094,0,0.125,0,0,0,1,0,0,0,0,0,701.623901367188,0,19.75,0,0,0,0,5,145.377059936523,1,2,707.106811523438,5,51,510,1,15.7257385253906,0.199256151914597,23.9405193328857,42.1935615539551,52,6,3,1.7818717956543,0.219157829880714,5,7.5,11.4658842086792,5,1.09281861782074,2,2,2,1,1,0.399055659770966,2,2,2,4,2.87093353271484,0,0,0,10000,10000,0,0,0,0,c(2764579.3250828, 2232353.38245033)
148300,495420,"82/19",49.65,4.97950124740601,38.2799949645996,161,0.459440290927887,1.01376485824585,4.88000059127808,66.9599914550781,2.35777401924133,23.1119174957275,8.19028568267822,5.68808221817017,577.880798339844,22,103.880828857422,1401.45397949219,123.880828857422,207.880828857422,577.880798339844,14585.849609375,14.4424333572388,18.5418453216553,10.3329744338989,0.100000001490116,3328.42724609375,0.200000002980232,1207.208984375,0.648000001907349,0,0,0,0,334,0,0,1076.9833984375,1,0,0,0,0,0,0,0,0,0,0,697.967468261719,0,0,0,0,0,0,1,137.379486083984,1,2,1118.03393554688,3.99332308769226,41.5859565734863,416.036560058594,1.82970333099365,18.6763362884521,0.361806511878967,26.3798599243164,41.6772804260254,52,5.17029666900635,4.6594066619873,1.29603779315948,0.0751091837882996,1.00000131130219,7.5,59.1117706298828,1.55937898159027,1.14076721668243,2,2,2,1.6527293920517,1.82970333099365,0.438027441501617,2,1.17029666900635,2,3.17029666900635,15.6349515914917,0,0,0,10000,9837.9892578125,0,0,0,10000,c(2765483.91148281, 2230460.39768496)
147810,495190,"82/20",70.6,4.57042264938354,21.4000034332275,7154,0.875242412090302,1.00693798065186,3.24000120162964,69.5199966430664,2.77201318740845,23.1092090606689,8.17022228240967,5.7135124206543,576.917785644531,22,103.853744506836,1398.3369140625,123.653602600098,207.399307250977,576.917785644531,14585.4560546875,14.4517011642456,18.5398101806641,10.3597135543823,0.100000001490116,2828.42724609375,0.200000002980232,707.160278320312,0.832000017166138,0,0,0,0,242,0,158,1077.0185546875,0,0.129999995231628,0,0,0,0,0,1,0,0,0,698.511901855469,0,20.5400009155273,0,0,0,0,2.00025153160095,140.231781005859,1,2,1414.21362304688,4.20311164855957,43.4828300476074,435.000885009766,1.62430036067963,18.9954090118408,0.331692636013031,26.4415378570557,39.9370613098145,52,5.37569999694824,4.24860095977783,1.33166813850403,0.111649602651596,1.99999964237213,7.5,89.3020858764648,2.56885027885437,1.04775857925415,2,2,2,1.45171236991882,1.62430036067963,0.425604373216629,2,1.37569963932037,2,3.37569952011108,12.3477382659912,0,0,0,10000,9999.080078125,0,0,0,10000,c(2764957.59822452, 2230353.88679391)
146700,495140,"82/21",116,3.78414988517761,9.39999961853027,1624,1.16265594959259,1,3.07999849319458,62.0800132751465,3,23.0119171142578,7.82184839248657,6.0880823135376,568,22,102,1375,121.880828857422,203.880828857422,568,14584.9638671875,14.5157203674316,18.4280166625977,10.6072082519531,0.100000001490116,1414.21362304688,0.200000002980232,707.160278320312,0.824000000953674,0,0,0,0,242,0,158,1077.12878417969,0,0.125,0,0,0,0,0,1,0,0,0,700.2705078125,0,19.75,0,0,0,0,4.00000143051147,146.205810546875,1,2,707.106811523438,4.91971588134766,50.1971588134766,502.01171875,1.04014205932617,15.8948469161987,0.283258110284805,24.7077503204346,39.8170356750488,52,5.95985794067383,3.08028411865234,1.79542315006256,0.11722719669342,4.00000143051147,7.5,44.1089019775391,4.95985794067383,1.06781435012817,2,2,2,1,1.04014205932617,0.401559591293335,2,1.95985794067383,2,3.95985794067383,5.79607677459717,0,0,0,10000,10000,0,0,0,10000,c(2763869.19477086, 2230572.10050741)
170900,436475,"154/3",16.35,4.23080635070801,218.720001220703,6512,3.26400971412659,4.50845909118652,4.27999973297119,65.2799987792969,0.465203613042831,24.822998046875,9.48341751098633,3.62299919128418,505.540008544922,17.2299919128418,89,1238.87707519531,92.2299957275391,179,505.540008544922,14942.2568359375,14.4816398620605,19.2204093933105,9.73640632629395,0.100000001490116,17470.5625,0.200000002980232,500.026977539062,0.648000001907349,0,0,0,0,324,0,0,1084.96569824219,1,0,0,0,0,0,0,0,0,0,0,607.756408691406,0,0,0,0,0,0,2.00026488304138,148.297805786133,1,2,0,3.20476293563843,33.2523918151855,333.319152832031,2,19.7868843078613,0.361806511878967,24.2985763549805,38.1065254211426,6,5,5,1.19522023200989,0.00999999977648258,2,5,3.64697003364563,3.18094873428345,4.26142501831055,2,2,2,1.20476281642914,2,0.467930674552917,2,1,2,3,12.2040948867798,0,0,5000,0,2500,0,10000,0,0,c(2774482.49045608, 2167540.94564084)
256125,531250,"34/1",16.35,3.91258525848389,340.839996337891,764,0.828068912029266,1,2.59999966621399,68.1600036621094,2,25.6251602172852,10.6687288284302,1.3159853219986,696.701538085938,28,125,1689.77087402344,159.485198974609,259.159851074219,713.216369628906,14450.4208984375,13.9330158233643,19.2727661132812,8.60623931884766,0.100000001490116,113914.2109375,0.991999983787537,707.160278320312,0.824000000953674,0,0,0,0,212,1,9,1091.30102539062,0,0.1875,0,0,0,0,0,0,0,0,1,572.481811523438,0,1.6875,0,0,0,0,199.999710083008,148.12922668457,1,1,0,3,31,311,2,15,0.361806511878967,21.1257343292236,46,48,5,5,1.50682425498962,0.18828983604908,4,42.7348213195801,8.94458961486816,4,1.30141115188599,2,2,2,1,2,0.460133612155914,2,1,2,3,1.3417409658432,0,0,0,0,4984.8994140625,0,0,0,0,c(2878097.22624528, 2239583.25462981)
